id,date_recorded
39919,2013-01-22
41702,2011-03-09
38831,2011-02-20
67609,2013-01-20
42864,2012-10-11
35633,2013-01-26
41137,2011-03-20
34313,2012-10-19
9756,2011-03-04
6927,2011-04-17
14182,2013-01-22
46004,2013-01-21
12548,2011-08-07
4139,2012-10-23
13453,2013-02-06
68820,2011-07-22
2919,2013-01-20
39599,2013-01-24
63647,2011-07-25
50813,2011-03-18
11379,2011-03-26
37199,2013-03-13
50005,2012-10-21
44171,2013-03-23
21212,2012-10-26
8134,2011-03-08
72225,2013-02-19
24096,2013-01-20
66407,2013-01-03
71417,2011-03-03
53798,2012-12-13
16739,2011-07-17
32008,2011-03-24
2572,2011-03-17
50963,2011-03-28
73297,2011-08-06
60244,2011-02-23
68731,2013-02-03
52551,2013-03-08
17336,2013-02-13
49929,2013-02-02
25671,2012-10-06
37437,2011-03-30
25839,2013-02-15
44716,2011-02-25
52493,2012-10-03
68209,2013-02-04
2776,2011-03-30
18283,2012-10-31
67116,2013-03-05
12171,2013-02-02
22643,2013-02-03
44807,2012-10-05
28134,2011-07-18
68257,2013-03-17
28352,2011-03-13
45739,2013-01-30
3381,2011-04-09
9661,2013-02-08
69468,2013-02-23
36524,2011-03-08
27894,2013-01-18
29610,2011-03-25
53200,2011-04-08
55698,2013-02-26
13343,2012-10-18
16914,2011-07-24
25301,2011-02-20
20898,2013-01-22
62715,2013-03-15
57959,2011-04-19
47474,2013-02-02
29496,2011-02-28
72347,2011-03-04
45935,2011-07-15
68491,2011-03-21
60634,2011-03-23
2607,2013-02-19
52825,2013-02-07
72152,2013-01-31
18514,2013-03-08
9034,2011-07-12
55235,2011-03-19
32131,2013-01-23
56247,2011-03-03
19019,2011-03-07
34425,2013-03-14
58354,2011-02-28
21260,2011-09-04
30763,2013-03-19
17716,2011-02-24
35888,2011-03-22
18119,2011-07-12
17904,2011-07-13
24924,2011-03-10
2385,2011-07-16
51175,2011-03-06
32079,2011-07-24
26461,2013-03-19
69675,2012-10-23
57114,2011-07-22
3224,2013-12-03
19825,2013-12-03
33050,2011-02-26
62275,2011-07-29
4764,2013-03-18
32333,2011-07-24
21487,2012-10-27
52640,2013-03-16
6991,2011-07-14
62479,2013-03-23
16676,2011-03-12
58545,2011-07-22
10854,2011-02-23
39152,2012-10-05
64377,2011-03-17
44026,2011-03-18
582,2011-07-28
18717,2013-03-22
16422,2013-01-29
27050,2011-12-07
22753,2011-04-17
50732,2011-04-17
28835,2013-03-18
9993,2011-07-25
25203,2011-03-26
72379,2012-10-16
1511,2013-02-08
45319,2011-03-22
5594,2011-03-21
54442,2013-01-20
9310,2011-08-03
53013,2011-04-06
50547,2013-10-03
19491,2013-02-09
8502,2013-11-03
2304,2013-01-31
14691,2013-01-22
16706,2011-03-15
19769,2012-10-19
24998,2011-07-29
65105,2011-04-14
2041,2011-02-23
8815,2013-01-23
6117,2013-02-10
21050,2011-07-21
43969,2013-02-13
40893,2013-02-12
36644,2013-01-25
6853,2013-02-12
9560,2011-02-03
12283,2011-03-23
27669,2013-02-08
18304,2011-07-31
22635,2013-02-13
52950,2013-04-03
47100,2013-03-14
49246,2011-07-19
23207,2011-07-23
10789,2011-03-13
5980,2013-03-30
61019,2013-02-05
39787,2011-04-07
74084,2011-03-21
51980,2011-03-01
49647,2013-02-14
50446,2012-10-29
5244,2011-07-15
65436,2013-02-08
30933,2012-11-12
8328,2013-03-12
64780,2011-03-22
54457,2013-01-03
2624,2013-02-11
45092,2011-08-25
61078,2013-01-18
12088,2011-03-16
23591,2013-02-13
11987,2013-01-18
19880,2013-01-04
58032,2011-04-14
70265,2012-10-17
66231,2011-03-03
24621,2013-03-30
18443,2012-10-24
53364,2013-02-14
26421,2012-10-20
14101,2013-03-17
40870,2013-01-23
13687,2013-02-13
51487,2011-04-03
66535,2011-07-10
62776,2013-03-02
72493,2011-03-11
54963,2011-07-04
21724,2013-02-20
43503,2011-03-26
53408,2012-11-01
63933,2011-07-15
2054,2012-10-10
62995,2013-01-19
36232,2011-03-14
27471,2013-03-25
417,2011-02-22
72896,2011-03-18
61547,2013-01-31
23091,2011-02-19
29969,2011-07-31
39209,2011-07-11
46403,2011-07-06
73990,2013-03-08
13563,2013-04-04
10209,2011-03-12
73507,2011-08-12
28573,2013-02-14
22886,2013-01-31
60,2012-10-22
63715,2013-03-03
39432,2012-10-10
14079,2013-01-04
14388,2013-02-27
35639,2011-03-04
13708,2013-01-16
64524,2013-06-04
42888,2011-07-28
69752,2013-01-20
1722,2011-01-08
36758,2011-03-04
26676,2011-07-24
2872,2013-03-21
53784,2013-01-23
500,2011-03-14
37689,2013-02-22
14374,2011-04-13
18338,2013-08-02
32191,2011-07-23
47727,2011-03-06
65015,2013-02-22
10549,2013-01-24
49248,2011-07-29
12514,2013-03-08
15150,2011-03-30
46229,2011-03-04
44174,2013-02-17
8639,2011-03-23
59339,2013-03-21
70428,2011-03-24
71144,2011-07-12
43841,2013-01-21
29109,2013-03-02
14810,2011-02-28
51405,2013-04-04
32706,2012-10-31
31272,2011-03-15
16032,2011-03-04
64102,2011-07-19
36501,2013-02-15
19031,2013-01-30
67734,2011-03-04
59040,2011-07-25
22573,2011-03-12
34212,2013-06-03
6856,2013-02-10
61893,2011-07-28
60560,2011-03-13
23723,2011-02-19
30063,2011-03-13
61132,2011-03-31
9534,2011-04-15
2008,2011-07-23
39112,2011-07-29
65159,2011-02-04
45471,2013-02-12
18892,2011-03-13
1006,2011-04-17
34403,2013-02-03
57006,2013-01-27
65523,2011-03-02
19870,2013-01-27
40805,2011-03-05
12051,2011-02-25
11968,2011-08-02
1060,2013-02-23
13135,2011-02-28
47302,2012-10-05
42213,2011-03-10
43933,2013-02-02
49277,2013-03-22
11888,2013-01-17
72297,2011-03-28
57693,2011-02-28
27249,2012-10-05
8740,2012-10-13
40829,2011-02-21
9626,2011-07-20
32873,2013-01-19
24951,2011-03-21
11684,2011-03-15
7345,2013-03-13
60326,2013-03-14
65048,2011-04-14
35987,2012-10-24
10289,2013-02-27
34960,2011-07-30
34315,2013-01-28
37939,2011-07-20
44683,2011-08-07
19561,2011-04-14
66232,2013-01-22
40447,2011-08-10
68873,2013-03-22
23037,2011-03-13
3853,2013-02-16
34015,2013-01-19
16859,2011-03-05
26314,2011-07-27
40709,2011-08-26
27518,2011-02-17
55721,2011-03-25
54165,2013-02-10
53605,2013-01-24
32805,2011-03-12
67041,2011-08-14
14812,2011-04-14
55415,2012-10-22
4806,2013-02-09
2623,2013-03-08
53397,2011-03-27
45539,2012-10-19
45117,2011-07-30
11096,2011-03-14
52157,2013-03-19
70112,2011-07-13
13649,2012-10-25
6039,2011-03-22
37890,2011-04-07
63896,2011-03-30
24995,2013-03-24
73799,2013-02-03
31360,2012-10-26
5256,2013-03-02
50618,2011-04-17
30567,2011-03-19
15237,2011-03-19
24344,2011-08-07
53572,2013-01-19
60906,2011-07-21
36795,2011-07-31
55349,2011-03-25
4548,2011-07-31
14775,2013-02-10
23560,2013-06-03
38727,2012-11-03
313,2011-07-27
472,2011-07-06
40683,2011-07-25
11185,2011-07-13
68806,2011-07-15
20069,2011-03-09
11131,2013-03-14
71391,2013-03-16
56322,2011-03-13
35627,2011-07-13
58750,2011-03-16
28236,2013-03-12
2703,2011-03-17
13616,2011-03-09
12228,2013-01-19
56996,2011-03-15
61566,2012-12-16
45556,2013-01-24
34065,2011-03-17
25745,2013-03-21
58514,2013-01-20
57768,2011-04-15
27981,2011-04-10
53067,2011-07-07
40266,2013-01-30
4533,2011-02-24
27824,2011-07-31
269,2011-07-28
38770,2013-03-23
71585,2011-03-29
19933,2011-03-22
50053,2011-03-15
57859,2011-03-26
26875,2011-04-13
55538,2011-07-16
7793,2011-03-30
37200,2013-02-22
1633,2011-08-02
7282,2011-07-10
54872,2013-03-15
53952,2013-01-11
67904,2013-01-29
21671,2011-04-01
51101,2013-01-31
17771,2011-07-30
68207,2013-02-28
14330,2011-07-13
27008,2011-03-14
70490,2011-03-27
59334,2011-03-12
11332,2011-03-21
10469,2013-03-16
3117,2011-04-15
51638,2013-02-13
42886,2013-02-22
10499,2011-07-12
33342,2013-03-07
33990,2011-02-22
6673,2011-03-08
68832,2011-07-10
42646,2011-04-14
64162,2013-01-23
47881,2013-01-27
24796,2012-10-24
2627,2013-02-11
60985,2013-02-17
18659,2013-02-27
65034,2012-10-08
54422,2013-03-28
30639,2012-10-31
70792,2011-03-27
41388,2011-03-19
64272,2011-02-25
66213,2011-04-22
16218,2013-02-07
4421,2013-01-24
2241,2013-03-16
29530,2011-03-14
14207,2013-02-03
1362,2011-03-02
69048,2013-02-25
36594,2013-03-19
46546,2011-08-08
49625,2011-08-11
46815,2011-01-03
28163,2012-11-13
7197,2012-10-26
50516,2012-10-11
4136,2011-03-30
16039,2013-01-29
64254,2011-07-10
54955,2011-03-09
25211,2011-02-26
17869,2012-10-15
50530,2011-03-24
26113,2013-02-04
18907,2013-01-20
11450,2011-03-16
41942,2012-10-12
51750,2013-01-26
3036,2013-01-23
55029,2013-02-05
42508,2011-07-25
15729,2011-07-17
36151,2013-03-30
48982,2013-01-15
13882,2011-08-12
6155,2013-01-17
44199,2011-10-07
50434,2012-11-02
48407,2013-02-15
24120,2011-04-16
43651,2013-03-19
60670,2011-04-10
44672,2013-11-03
29555,2013-03-20
34808,2012-10-30
72306,2011-07-10
46593,2013-03-19
64710,2012-10-28
19573,2012-10-14
34571,2011-03-25
35347,2013-03-04
48641,2013-02-17
3199,2013-03-04
11528,2013-03-06
6578,2011-02-18
55055,2013-05-02
71778,2013-02-10
9390,2011-03-28
12439,2011-04-14
4150,2011-07-13
55732,2013-02-25
64224,2013-01-31
5019,2012-10-24
1879,2011-07-18
70921,2011-04-16
66447,2011-04-01
70854,2011-07-07
66671,2013-01-15
63274,2011-03-25
37671,2013-03-14
55030,2011-07-10
12934,2013-01-31
39111,2011-08-05
3681,2013-02-06
30862,2011-07-30
26543,2013-01-17
43535,2013-02-25
46355,2013-02-19
3930,2013-01-13
32234,2011-03-18
10659,2011-02-28
63194,2013-02-25
73110,2011-03-17
69702,2013-02-18
35913,2013-02-11
51063,2011-03-20
1054,2012-10-22
12290,2011-03-03
11906,2013-02-18
16214,2011-03-17
63617,2011-03-12
56566,2013-01-31
28435,2013-02-16
19423,2013-02-26
55198,2013-03-11
8399,2012-11-09
56257,2012-10-31
56147,2011-03-06
2059,2012-12-13
65622,2011-03-14
7039,2012-10-18
68963,2011-03-17
924,2013-03-19
72876,2013-02-22
6654,2011-08-02
67498,2013-02-17
72942,2013-01-23
21545,2011-03-24
3200,2011-03-20
64984,2011-08-04
29608,2012-01-21
13554,2012-10-31
31442,2013-01-30
42882,2011-03-16
54478,2013-01-22
65153,2011-04-13
43339,2012-10-22
51090,2012-10-22
70338,2012-11-03
19654,2012-10-21
62517,2013-02-01
2293,2011-07-28
57740,2013-01-20
34723,2013-01-31
9925,2013-03-27
53014,2011-03-01
28255,2013-02-03
51200,2013-02-27
57938,2011-07-27
14576,2011-03-29
37468,2011-03-16
41465,2013-01-28
24905,2011-07-23
40186,2011-08-07
69085,2013-12-03
166,2011-03-30
66585,2011-07-13
35562,2011-03-17
40595,2011-04-17
73363,2011-02-26
25995,2013-01-21
64121,2013-02-13
42325,2011-07-28
6435,2013-01-29
54500,2011-04-17
15701,2011-03-14
64263,2011-07-04
67255,2013-01-22
54279,2011-07-07
51864,2011-03-16
8878,2013-09-03
73488,2011-03-17
45760,2013-08-03
48656,2013-06-03
1505,2013-01-18
51952,2013-01-25
33366,2012-10-02
58985,2011-03-15
49389,2011-07-27
56289,2013-02-02
7075,2011-03-04
45607,2011-02-25
64093,2013-03-20
68090,2011-07-14
46496,2013-02-27
59824,2011-04-04
41255,2011-07-24
72667,2012-10-12
10443,2011-03-14
54982,2011-08-06
41173,2012-10-20
11697,2012-10-21
64850,2013-01-28
61384,2011-08-03
32426,2012-10-05
12064,2011-07-31
32166,2013-02-05
59321,2011-03-05
35429,2013-02-08
44093,2013-03-19
37106,2013-02-16
43975,2011-08-26
14002,2013-08-03
42363,2011-03-24
46490,2011-03-03
317,2013-01-26
26474,2011-07-08
37895,2013-01-17
22865,2013-01-21
30121,2011-03-06
51986,2011-07-13
72048,2013-03-02
34527,2011-02-26
23845,2011-07-05
42188,2013-02-19
63926,2011-08-12
8075,2011-04-05
56418,2011-02-28
19635,2011-03-08
8110,2011-04-03
35459,2013-01-19
18183,2013-03-19
22050,2013-01-23
41904,2011-03-21
39664,2012-10-30
56408,2013-02-20
34541,2011-03-01
56433,2011-02-22
29503,2011-08-07
68666,2011-03-25
56974,2011-03-09
1723,2013-03-14
52595,2011-07-31
45023,2013-01-24
11919,2013-04-03
14006,2011-07-23
12340,2013-01-24
8866,2011-08-11
27698,2011-04-08
30768,2013-03-02
26806,2013-11-03
10024,2013-03-01
60160,2011-03-05
19494,2011-05-03
24863,2011-02-23
16805,2013-05-03
57928,2011-04-02
4102,2011-03-22
41807,2013-01-27
31165,2011-03-23
31800,2012-10-19
51261,2013-03-06
73195,2011-03-23
12693,2011-08-13
70831,2011-07-20
69006,2011-07-09
73242,2012-10-10
57090,2011-02-22
67894,2011-03-20
35564,2012-10-16
69884,2013-02-11
31541,2013-02-24
44028,2011-08-06
59387,2013-02-02
61311,2011-03-02
43958,2013-02-15
40160,2011-03-26
22819,2011-03-04
42142,2011-03-18
47225,2011-07-30
64317,2011-07-18
5755,2011-07-18
61335,2011-02-20
6454,2013-02-27
15843,2012-10-20
73299,2013-03-19
22203,2013-02-16
9784,2013-02-26
8624,2012-10-03
32290,2011-03-13
37185,2013-01-25
16335,2011-03-03
30020,2011-03-27
39495,2011-03-01
57944,2011-07-18
21161,2013-02-02
64295,2011-07-25
26728,2011-07-27
2827,2011-07-15
68386,2011-04-01
33871,2013-01-27
5814,2013-02-15
33349,2011-04-07
60933,2013-01-16
26445,2011-03-05
60041,2011-02-24
36239,2011-04-13
55115,2011-03-16
54845,2011-03-24
73253,2013-02-26
39702,2011-02-20
31621,2013-02-26
63609,2011-03-05
41924,2013-02-05
12141,2011-08-17
11134,2013-02-04
12743,2012-10-26
14547,2011-07-13
4024,2013-05-03
29296,2011-03-20
9030,2013-01-24
4440,2013-02-14
68675,2013-01-31
5238,2011-07-11
4708,2011-08-04
33023,2013-01-29
24520,2011-03-28
5979,2011-08-18
64321,2011-02-20
12251,2011-03-13
18324,2012-10-23
30801,2013-11-03
71347,2012-10-14
27895,2013-02-14
70166,2011-03-13
54960,2011-02-25
61627,2011-03-28
4500,2011-03-25
19696,2011-03-08
23347,2011-08-14
59574,2011-03-11
25783,2012-10-14
23821,2013-02-07
10720,2013-01-31
20989,2011-08-13
50389,2013-03-22
9673,2013-01-28
39408,2013-03-14
73578,2012-10-27
40933,2013-03-16
25902,2011-04-07
38646,2013-02-16
37049,2011-07-29
763,2013-02-19
26601,2011-03-06
49723,2013-02-14
51866,2013-02-12
49292,2011-04-12
66803,2011-03-06
31777,2011-07-10
36364,2011-03-23
17725,2013-01-19
35640,2013-02-26
26465,2011-03-20
61181,2011-03-16
29312,2013-02-22
31522,2011-03-04
41148,2013-03-13
7370,2011-03-11
6204,2011-07-15
46591,2011-02-28
16671,2012-10-07
31885,2011-03-19
37334,2013-02-15
48720,2011-02-01
26660,2011-07-22
57836,2013-02-15
47693,2013-09-03
32485,2012-10-24
60733,2011-08-03
73279,2011-03-13
22415,2013-03-28
33160,2011-03-19
63590,2011-03-15
28604,2011-03-17
33067,2013-01-28
57896,2011-03-16
19913,2013-01-15
30872,2011-02-03
47348,2012-10-14
58641,2012-10-27
66616,2012-11-01
7671,2011-03-09
68288,2011-07-20
36744,2013-01-24
53872,2013-06-03
51183,2013-02-26
69964,2013-02-09
5436,2013-02-15
18090,2013-03-02
5033,2011-08-12
29919,2012-10-11
26560,2011-03-05
33017,2011-03-05
65629,2012-10-09
45696,2012-10-03
16098,2013-12-03
55779,2011-02-26
42953,2013-02-22
47701,2011-08-11
21368,2011-03-01
41092,2013-02-02
58819,2012-11-04
15413,2011-02-03
72805,2011-04-04
68805,2012-11-03
42798,2011-07-19
39060,2011-04-14
38405,2011-07-08
67781,2011-03-26
36541,2013-01-30
51564,2013-01-24
12794,2013-02-02
48674,2012-10-13
19690,2013-09-03
16183,2011-07-14
69179,2011-03-11
19485,2013-02-21
51036,2011-03-05
62868,2013-02-15
57025,2013-03-14
70603,2013-02-14
37194,2013-02-27
9087,2013-01-18
44735,2011-03-30
64845,2013-09-02
60104,2013-02-13
56902,2013-02-28
61740,2013-03-25
71296,2011-03-28
27721,2013-02-27
63517,2011-02-21
39587,2011-02-26
72325,2011-03-29
18745,2013-02-08
36966,2011-03-01
44301,2013-03-02
18255,2013-01-28
39113,2013-02-06
3901,2013-01-22
55523,2011-03-23
4040,2011-07-07
72751,2011-08-04
48575,2013-10-03
29877,2011-04-01
18383,2013-02-22
62681,2011-08-05
66480,2013-01-19
34922,2013-03-13
50485,2011-03-17
32459,2013-02-21
12493,2013-02-01
27529,2011-08-11
1498,2013-01-03
10721,2011-03-15
45259,2012-10-22
62785,2011-02-28
14150,2011-04-19
25198,2012-10-09
31384,2011-03-10
55735,2013-02-25
36624,2013-03-18
54424,2011-08-08
26199,2011-02-23
67926,2011-03-22
62916,2011-03-14
42831,2013-03-26
50466,2011-03-15
23028,2011-04-04
55584,2012-10-24
53143,2012-10-19
68755,2011-03-06
39500,2011-02-22
6724,2013-02-26
71930,2013-01-17
52487,2011-08-11
47523,2013-02-19
8025,2011-03-12
2976,2011-07-21
62159,2011-03-21
38469,2011-03-28
61024,2013-01-17
72504,2013-02-10
38575,2013-02-13
47272,2011-03-10
20004,2011-04-09
64839,2011-03-30
5906,2011-07-24
62089,2011-03-11
65737,2011-06-03
65096,2013-03-18
3752,2013-08-03
17500,2013-07-03
33623,2011-03-02
24738,2013-01-25
11591,2011-08-03
69292,2013-01-21
60773,2013-03-16
8184,2011-02-27
71023,2011-07-25
45877,2011-04-11
63475,2013-01-27
48018,2013-01-28
54314,2011-08-01
7540,2012-10-13
9301,2011-08-11
16412,2011-03-08
55559,2013-02-16
13682,2013-02-05
6545,2013-03-15
30984,2013-02-25
4170,2013-02-04
18812,2013-02-17
41372,2012-11-08
19128,2011-07-08
20364,2011-07-28
22447,2013-01-29
40939,2013-05-03
57219,2011-03-18
5435,2012-10-15
65453,2011-03-19
58502,2013-01-19
35212,2011-08-10
59616,2011-11-03
53936,2011-04-07
12907,2011-04-16
72332,2013-05-03
8861,2011-08-04
48086,2013-02-15
24283,2011-07-31
58788,2013-01-22
73179,2013-01-27
65314,2011-08-07
21219,2013-02-03
70051,2011-07-20
43984,2011-04-17
52706,2011-03-09
50035,2011-03-16
66559,2011-06-07
43188,2011-03-26
39923,2013-12-03
72910,2011-03-09
25074,2011-07-28
12308,2013-02-19
57958,2013-02-05
27409,2011-03-03
10092,2013-02-27
62986,2013-02-08
21379,2011-03-15
53802,2013-02-26
69344,2011-08-19
15104,2011-07-22
4661,2011-08-19
62326,2011-03-24
59816,2013-03-15
40149,2013-01-22
41946,2011-04-11
41737,2011-03-29
52821,2013-02-07
71253,2013-01-24
66918,2011-03-03
69762,2013-01-31
8192,2013-02-14
72311,2013-03-29
10118,2011-03-26
64433,2013-02-19
43611,2011-04-03
68076,2012-10-19
37293,2011-08-08
66237,2011-07-29
9735,2011-07-30
74171,2013-01-24
21123,2011-04-01
61721,2011-04-04
55962,2013-02-09
15719,2011-07-29
39618,2012-10-12
53163,2013-01-17
14335,2012-10-24
4985,2013-03-26
40545,2013-02-27
52169,2013-03-18
59466,2011-03-09
66117,2012-11-30
46647,2011-02-24
4319,2011-03-06
27521,2011-04-04
20961,2013-03-20
45118,2011-08-05
25306,2013-03-20
57596,2011-05-04
47411,2011-03-04
72941,2011-07-29
1820,2011-04-20
34618,2012-10-12
37634,2011-07-12
28071,2012-10-09
46028,2011-03-14
32348,2011-07-20
69073,2013-03-19
6827,2012-10-17
13155,2011-08-06
5462,2013-02-09
64427,2011-02-19
41342,2013-03-18
29476,2013-01-28
63361,2011-04-02
49629,2011-07-24
10794,2011-03-09
1532,2013-02-01
35073,2011-04-06
284,2013-02-05
41371,2013-03-20
63080,2011-02-26
55592,2013-02-09
29401,2011-04-15
56121,2011-03-25
39164,2013-01-31
28744,2013-01-19
12041,2013-02-03
30540,2011-03-25
51500,2011-03-06
12807,2013-02-07
51994,2011-08-10
13052,2011-03-21
47079,2011-03-12
36346,2013-01-24
1009,2013-03-30
38703,2013-02-13
68262,2011-03-12
34589,2013-01-28
5622,2012-11-12
55699,2011-03-11
71578,2011-04-14
26454,2011-03-03
14903,2011-07-25
66756,2011-03-22
49073,2011-03-02
58270,2012-10-19
42417,2012-10-20
19524,2012-10-22
65173,2013-01-18
37391,2011-04-13
22719,2011-04-05
29228,2011-08-04
35856,2013-02-03
49007,2013-02-07
6957,2013-02-28
1463,2013-03-20
13303,2012-10-17
44773,2012-11-03
3279,2011-07-19
47813,2011-07-14
11378,2013-02-13
67584,2013-03-06
54994,2011-07-20
45036,2013-02-09
68394,2013-01-30
24138,2011-03-20
15603,2013-03-30
57808,2011-03-12
61624,2012-10-26
8022,2011-03-02
4879,2013-01-17
12053,2013-03-14
3094,2013-02-26
53782,2011-03-07
55009,2011-07-30
52000,2013-03-23
45173,2013-03-20
26545,2011-03-21
64444,2013-03-27
15027,2012-12-13
11876,2013-01-26
47857,2011-04-17
53473,2011-08-04
61926,2012-10-18
50242,2013-09-03
69156,2013-02-04
1664,2011-07-26
1758,2012-11-11
50603,2011-03-17
17461,2013-02-26
12374,2013-01-17
31453,2011-07-29
55912,2011-07-19
17099,2011-07-15
5803,2013-01-21
71986,2011-03-10
1710,2011-07-23
23308,2011-07-11
54850,2013-02-28
56788,2011-04-10
57053,2011-08-02
27166,2011-04-16
23785,2013-02-13
62225,2011-03-15
21146,2011-07-27
25326,2011-02-27
11882,2012-12-11
41896,2011-03-20
41358,2012-10-22
9029,2013-03-23
53492,2012-10-18
70876,2013-09-03
10377,2013-03-27
70491,2013-11-03
64636,2013-03-19
19702,2012-10-16
17839,2011-03-28
59699,2011-07-17
69059,2011-07-12
51800,2013-02-26
18914,2011-03-10
41701,2013-02-23
63380,2011-10-04
8923,2011-03-10
28392,2013-04-03
20110,2011-03-02
32475,2013-12-03
72824,2013-03-21
69258,2011-03-20
25580,2011-08-11
6469,2011-07-16
38526,2011-02-28
30680,2011-03-29
36439,2012-10-22
38530,2013-04-04
47780,2011-03-13
32529,2011-07-26
61025,2012-11-12
13286,2013-02-02
8791,2013-02-25
5425,2011-01-08
10806,2013-02-20
39309,2011-07-28
50792,2011-08-19
753,2013-02-18
31055,2011-08-06
21480,2011-06-07
36039,2011-03-01
65172,2012-10-22
40048,2011-08-03
26133,2013-01-20
56857,2012-10-03
3044,2011-08-05
45269,2011-02-23
23057,2011-02-23
29668,2011-07-09
51802,2013-02-09
33273,2013-02-04
8798,2013-05-03
56677,2011-08-05
28188,2013-02-22
21493,2011-03-26
1449,2013-02-01
71472,2013-03-30
45058,2013-01-23
11484,2013-03-07
20514,2013-02-24
40725,2013-02-16
62500,2011-03-16
72080,2012-11-05
16278,2011-03-21
637,2011-03-15
13650,2011-03-24
60942,2011-03-26
8858,2011-03-08
55267,2011-03-01
37999,2011-07-30
9666,2013-02-04
24843,2011-03-18
27370,2011-07-28
71246,2013-02-26
58662,2013-02-04
63827,2013-01-21
28256,2011-04-08
5837,2011-08-06
30937,2013-03-13
54864,2011-09-03
3277,2011-04-15
49701,2013-11-03
18217,2012-10-25
73189,2011-03-25
43279,2011-03-12
53207,2013-02-06
3510,2013-03-13
36615,2013-03-18
46037,2013-01-18
55750,2012-10-17
4346,2011-02-21
41888,2013-03-19
4429,2013-02-02
20509,2011-02-25
15915,2013-02-07
26219,2013-03-13
9690,2011-08-04
16112,2011-03-24
68441,2011-07-22
67036,2011-12-03
42591,2013-03-21
51898,2011-08-01
14015,2013-03-21
10693,2013-03-13
36980,2011-03-07
3096,2012-10-04
67911,2011-03-17
64990,2013-01-19
63759,2013-03-04
3692,2011-03-26
60213,2011-03-01
11848,2011-03-16
23233,2013-03-23
70,2011-04-20
6507,2011-03-14
19501,2013-03-15
24778,2011-03-18
18998,2013-02-07
45337,2013-02-22
37963,2012-10-08
12901,2011-02-21
72217,2011-03-30
361,2011-08-07
38747,2013-02-08
48529,2013-11-03
51902,2013-02-16
58359,2013-02-26
59873,2011-03-12
42892,2011-03-07
17988,2013-02-04
15102,2013-03-03
42282,2011-02-18
11526,2013-02-25
50827,2011-07-19
8978,2013-05-03
54687,2013-03-15
26790,2013-01-29
8696,2011-08-02
40715,2011-08-09
26589,2011-07-15
7887,2013-01-23
9507,2013-01-20
23667,2011-08-04
72197,2011-07-07
46645,2013-01-23
52413,2011-07-03
61048,2011-03-13
9597,2011-02-28
21110,2011-07-30
58477,2011-03-18
34407,2013-02-02
12445,2011-07-11
41212,2013-03-17
60620,2012-10-02
36150,2013-03-21
57296,2013-02-07
32341,2012-10-14
58023,2011-04-09
68184,2011-03-19
49287,2013-02-19
59258,2011-03-08
25684,2011-07-21
63203,2013-03-27
207,2011-07-15
49762,2011-04-18
7204,2011-07-31
73671,2011-04-10
56855,2013-03-25
64281,2011-04-03
20330,2011-07-10
62548,2011-04-10
64100,2013-02-28
19924,2011-07-21
35045,2011-07-15
62295,2013-02-04
34830,2011-08-03
69363,2013-02-11
58429,2013-03-07
33041,2012-11-04
9509,2011-03-07
48406,2013-03-20
13748,2013-01-19
18840,2013-03-21
52680,2011-08-24
19792,2012-10-16
11945,2013-02-01
46812,2011-12-07
39428,2011-07-26
15261,2011-07-11
29554,2011-04-19
47434,2013-02-16
65336,2012-10-26
9388,2011-03-07
55960,2013-01-24
22649,2012-10-06
49967,2011-03-05
50514,2011-03-06
64764,2013-02-15
24982,2011-03-10
12648,2011-08-09
40573,2011-08-08
3016,2011-03-04
65754,2013-01-19
49721,2013-02-17
14933,2011-02-19
43000,2011-03-15
64419,2011-03-26
10320,2012-10-22
59826,2012-11-05
49877,2011-02-28
8716,2011-08-01
29409,2011-07-13
36569,2011-03-28
11363,2011-07-11
18542,2011-08-20
29482,2011-03-17
51576,2013-02-18
11126,2012-10-21
15376,2013-02-02
10884,2013-02-10
23122,2012-11-02
6057,2011-03-27
58448,2011-03-14
23011,2011-07-29
7862,2013-01-27
5965,2012-11-13
66228,2012-10-19
39690,2013-03-27
61920,2013-02-18
51999,2011-02-25
13878,2011-03-28
71713,2011-03-17
32055,2011-07-19
26526,2011-03-28
11691,2013-02-27
24921,2012-10-09
58073,2013-04-03
42726,2011-03-03
12057,2012-10-10
9755,2013-02-23
32652,2013-02-03
19458,2013-03-14
47214,2013-01-21
24115,2011-03-23
53472,2011-03-12
65572,2012-10-19
13467,2011-03-29
40774,2013-02-25
55263,2011-12-03
35076,2011-08-04
62085,2011-03-15
71364,2013-03-04
65850,2011-03-23
5035,2013-01-25
61424,2013-02-22
56707,2011-04-15
48605,2013-01-20
58057,2013-02-06
59008,2012-10-22
64476,2011-03-15
18143,2011-03-05
9324,2011-03-02
40742,2011-03-14
36693,2011-03-23
57603,2011-07-20
45665,2013-02-19
38196,2013-01-04
50814,2013-03-30
6513,2011-03-09
24023,2013-09-03
70791,2011-03-27
6879,2011-03-08
34899,2013-01-17
13664,2013-01-18
31198,2011-04-19
36784,2012-10-02
41051,2013-01-16
20779,2013-02-03
70280,2011-04-12
38988,2011-07-24
33839,2011-04-20
51209,2011-03-16
53379,2011-03-18
58975,2013-01-18
12564,2013-12-03
60311,2012-10-31
69335,2011-07-08
5054,2011-03-26
5537,2013-01-16
21024,2011-03-06
59546,2012-10-12
35849,2012-10-20
20762,2013-01-29
62467,2011-02-23
5871,2013-03-21
