id,amount_tsh,gps_height,longitude,latitude,num_private,region_code,district_code,population,construction_year,target
70856,0.0,1778,37.57689026,-3.1405797000000004,0,3,1,350,2008,functional
13406,1000.0,48,38.97470024,-5.36505293,0,4,5,10,1984,functional
11460,0.0,0,34.19509038,-3.11568981,0,17,6,0,0,non functional
23266,0.0,0,0.0,-2e-08,0,19,2,0,0,non functional
36160,100.0,279,37.03556827,-7.69215527,0,5,1,180,2006,functional
28736,0.0,940,35.83125661,-10.55917053,0,10,5,60,1993,non functional
65920,3000.0,1187,31.99918618,-6.75128766,0,15,1,152,1988,non functional
11001,0.0,1455,37.53341647,-3.27939278,0,3,4,5,1972,functional
26505,0.0,1228,37.99246602,-4.38804094,0,3,3,40,2012,functional
3897,5.0,1025,37.14823568,-3.27613869,0,3,5,1,1999,non functional
58593,500.0,677,37.94191325,-4.13099575,0,3,3,210,2011,functional
28689,6.0,1688,37.45467444,-3.28305949,0,3,4,60,2008,functional
68500,0.0,48,38.78031369,-6.63515567,0,6,2,1,2010,functional
71188,0.0,1265,30.87994531,-3.19172836,0,16,1,300,2003,non functional
24129,0.0,1569,34.74728991,-4.13276104,0,13,1,258,2008,functional needs repair
58315,0.0,0,0.0,-2e-08,0,17,1,0,0,non functional
65454,30.0,83,39.37760674,-10.29307706,0,80,23,1,2010,functional
15698,7.0,388,38.2892179,-4.89032631,0,4,2,150,0,functional
9070,6.0,1012,37.44538778,-3.35265038,0,3,4,25,2008,functional
29820,0.0,371,38.69210649,-10.54598559,0,90,33,1,2009,non functional
66759,0.0,1099,37.66812544,-3.14592883,0,3,1,1,2009,non functional
28220,0.0,830,32.26890445,-8.37009995,0,15,2,530,1998,non functional
42493,0.0,1718,31.35795795,-8.24927354,0,15,2,200,1991,functional
41923,0.0,0,33.46652021,-3.43136466,0,17,8,0,0,functional
56743,0.0,1602,34.7954685,-4.69360372,0,13,2,1,1980,non functional
9858,0.0,0,34.17156627,-3.56491493,0,17,6,0,0,functional
51978,0.0,1295,30.58379827,-3.83662939,0,16,1,1500,2005,functional needs repair
31971,500.0,720,37.28960321,-3.55779889,0,21,4,200,1977,functional
60971,0.0,0,33.92665246,-3.48715978,0,17,2,0,0,functional needs repair
22771,0.0,342,39.52496444,-10.58483476,0,9,4,400,1982,non functional
53116,0.0,1629,36.69863128,-3.12470161,0,2,2,150,1970,functional
63589,0.0,1252,36.37854315,-4.27534141,0,21,4,200,1996,functional
41222,0.0,1085,31.04794544,-6.32790808,0,15,1,750,1985,functional
38035,0.0,0,31.54770045,-1.80417121,0,18,3,0,0,functional
6950,0.0,0,34.38307019,-8.71931308,0,12,7,0,0,functional
46584,0.0,1676,35.06637692,-4.71202824,0,13,2,1,2000,non functional
10383,0.0,327,36.00802127,-9.08893327,0,5,4,1,1972,non functional
35823,0.0,1445,36.82203458,-3.32870672,0,2,7,90,2000,non functional
52871,0.0,1538,36.46430421,-5.24913225,0,21,5,1,2011,non functional
24022,0.0,1570,34.70468457,-1.74306299,0,20,2,302,2010,functional
51770,2000.0,225,36.69203508,-8.12746194,0,5,3,300,2005,functional
8554,0.0,1359,36.86774517,-6.25368878,0,5,1,250,1990,functional
36774,0.0,-3,39.56696711,-10.94609636,0,9,4,1,1992,functional
47052,0.0,0,32.88611539,-2.83778271,0,19,7,0,0,functional
41460,0.0,0,32.95323482,-5.84679649,0,14,5,0,0,non functional
72143,0.0,0,33.92630582,-9.64124467,0,12,3,0,0,non functional
14289,0.0,0,31.07725003,-3.1350067999999998,0,18,4,0,0,functional
38454,0.0,1499,36.78726125,-3.33557975,0,2,7,360,2012,functional
59760,0.0,0,31.591260300000002,-2.91663271,0,18,8,0,0,functional
31747,200.0,2171,34.47344127,-9.60392462,0,11,4,20,2008,functional
1234,0.0,0,32.25554899,-3.24009079,0,17,5,0,0,non functional
46411,0.0,1153,37.41348984,-3.32134457,0,3,4,1,1974,non functional
41425,0.0,1758,35.01643705,-9.26782105,0,11,4,35,2009,non functional
28947,200.0,1367,31.05167338,-8.1206753,0,15,3,1,1998,non functional
54896,6000.0,-34,40.09671508,-10.27111772,0,9,5,430,0,functional
2015,0.0,0,35.91681875,-6.08489812,0,1,5,0,0,non functional
36622,20.0,1284,34.84286083,-5.73465226,0,13,3,2000,2010,functional
60935,0.0,0,33.83768086,-9.29754115,0,12,4,0,0,functional
62120,0.0,-31,39.82194023,-7.76159608,0,6,6,300,0,functional
63174,0.0,0,31.61288455,-1.7637692999999999,0,18,3,0,0,non functional
14032,0.0,1672,36.69390072,-3.31007861,0,2,2,200,1998,functional
19971,0.0,0,0.0,-2e-08,0,19,6,0,0,functional
15713,0.0,0,36.36333678,-7.29760047,0,1,1,0,0,functional
54393,0.0,0,30.57228321,-2.53125484,0,18,30,0,0,non functional
18456,25000.0,1769,34.71482520000001,-9.12954635,0,11,4,200,1987,functional
32081,0.0,0,32.41291703,-3.25907922,0,17,3,0,0,non functional
37586,0.0,261,36.9198692,-7.77125465,0,5,3,62,2003,functional
18727,0.0,340,39.4834632,-10.60527212,0,9,4,300,1982,non functional
46326,0.0,0,36.31129071,-6.62363803,0,1,1,0,0,functional
57647,0.0,0,33.51163828,-4.64586488,0,14,2,0,0,non functional
34248,25.0,1107,36.72092316,-3.8359801,0,21,4,150,1980,non functional
68510,0.0,1851,35.51070523,-2.31897517,0,2,5,105,2010,non functional
61038,0.0,326,35.80359672,-8.78289315,0,5,3,300,1997,non functional
9447,0.0,0,0.0,-2e-08,0,17,1,0,0,non functional
72028,500.0,1771,34.5619136,-9.15889475,0,11,4,43,2006,functional
11061,0.0,1505,34.61105612,-1.73506164,0,20,2,400,2009,non functional
13006,0.0,0,30.67935925,-1.24062281,0,18,1,0,0,non functional
56991,0.0,1273,34.34360992,-1.99123954,0,20,2,500,2011,non functional
12776,0.0,0,0.0,-2e-08,0,17,1,0,0,functional needs repair
41004,0.0,1360,37.67102887,-3.7070696000000014,0,3,2,80,1967,non functional
67780,5000.0,902,37.59751698,-3.70783506,0,3,2,76,2013,functional
26068,0.0,0,32.35390254,-2.51041061,0,19,5,0,0,non functional
44355,3000.0,2056,34.72044976,-9.71232902,0,11,5,105,2000,functional
8201,50.0,23,39.47262326,-9.5171804,0,80,13,230,2012,non functional
2488,0.0,0,33.37180578,-3.10965244,0,19,4,0,0,non functional
13165,1300.0,460,34.79094974,-11.29187221,0,10,3,80,1992,functional
69366,0.0,730,37.36211776,-3.40577878,0,3,4,1,1976,functional needs repair
19630,0.0,1523,37.60156747,-3.24534529,0,3,1,1,1980,non functional
60049,250.0,1303,30.04135079,-4.716657499999998,0,16,2,650,2004,functional
13276,0.0,0,37.38788199,-5.46980306,0,4,7,1,1997,non functional
57909,0.0,1354,37.6174357,-3.19887677,0,3,1,1,2009,non functional
63566,0.0,0,0.0,-2e-08,0,17,1,0,0,functional
11437,0.0,344,38.91444084,-10.94899369,0,90,33,1,2004,non functional
67941,0.0,288,38.9282782,-7.14170763,0,60,33,1,2008,functional
7255,0.0,1760,29.78226766,-4.43413627,0,16,2,250,2010,functional
34703,100.0,-8,40.15132685,-10.30819973,0,9,5,120,2012,functional
5176,1200.0,1739,34.9943964,-8.47455757,0,11,2,0,2000,functional
3840,0.0,0,32.76773856,-8.90539462,0,12,6,0,0,functional
40135,0.0,1263,37.99436045,-4.39190212,0,3,3,46,2009,non functional
10422,0.0,0,33.79826332,-9.48273955,0,12,3,0,0,non functional
25435,1000.0,966,35.48433174,-10.7678948,0,10,2,860,1994,non functional
424,0.0,0,35.97209363,-6.09835782,0,1,5,0,0,non functional
5303,0.0,0,33.78157828,-8.77869499,0,12,7,0,0,non functional
6416,1000.0,1239,32.98767048,-2.49032384,0,19,8,1500,1987,non functional
4628,0.0,978,35.82196466,-3.93940243,0,21,1,215,1974,non functional
53005,30.0,304,39.07595094,-10.89255126,0,90,33,30,2008,functional
62242,0.0,0,32.95429241,-2.45126323,0,19,8,0,0,non functional
31233,0.0,1358,38.33082948,-4.6042651,0,4,1,1,2005,functional
19961,0.0,0,36.29330536,-5.72972374,0,1,3,0,0,non functional
69777,0.0,0,32.42240685,-5.24317484,0,14,4,0,0,functional
52544,0.0,0,34.79523469,-8.21510607,0,12,7,0,0,functional
29872,0.0,0,30.73380868,-1.05456662,0,18,1,0,0,functional
72563,0.0,0,0.0,-2e-08,0,19,2,0,0,non functional
20667,0.0,0,31.20876954,-1.43471243,0,18,1,0,0,non functional
49872,0.0,1702,29.78852704,-4.45160809,0,16,2,370,1969,non functional
32683,50.0,8,38.65832872,-6.80600296,0,6,2,60,1970,non functional
66884,0.0,1329,36.88694082,-3.32778616,0,2,7,98,2008,functional
13191,0.0,0,32.63621038,-5.09393856,0,14,3,0,0,functional
23788,1000.0,1248,30.0208099,-4.81827753,0,16,2,800,1984,non functional
63469,0.0,1549,35.68374436,-4.43694589,0,21,1,600,2010,functional
40542,1000.0,961,35.47947634,-10.76383434,0,10,2,1000,1995,functional
13545,0.0,0,30.62854043,-2.46728037,0,18,30,0,0,functional
7554,50.0,28,38.84580319,-6.58426284,0,6,1,8,2009,functional
42436,50.0,136,38.93911871,-7.71799883,7,60,53,1,2009,non functional
17874,0.0,0,34.00489276,-4.1143434999999995,0,14,2,0,0,non functional
39320,30.0,1568,36.5784152,-3.31523024,0,2,2,100,1970,non functional
43185,0.0,0,32.90764127,-9.31255049,0,12,6,0,0,functional
58327,0.0,1600,34.73086635,-1.88204819,0,20,2,70,2011,functional
32598,0.0,318,37.5282287,-6.43709102,0,5,6,50,2009,functional
37825,0.0,0,33.93693204,-9.493947300000002,0,12,3,0,0,functional
4735,1200.0,1079,34.09923767,-8.85415153,0,11,3,0,1990,functional
17240,0.0,1743,36.47998873,-2.48782136,0,2,6,200,2006,non functional
23328,0.0,1293,36.13580371,-7.77633724,0,11,7,600,2003,functional
11784,0.0,0,30.84711741,-1.54654301,0,18,1,0,0,functional
52205,0.0,0,33.68966644,-8.99005016,0,12,2,0,0,functional needs repair
63513,0.0,0,34.22744331,-8.79911486,0,12,7,0,0,functional
7324,0.0,0,34.38735973,-3.9081979,0,17,6,0,0,non functional
7985,0.0,0,31.79153441,-5.05707711,0,14,4,0,0,non functional
48159,1500.0,1194,33.54329841,-2.12445558,0,20,4,500,2010,functional
62516,0.0,0,33.78909873,-3.63046705,0,17,8,0,0,non functional
26900,500.0,1545,38.39898891,-4.8253092,47,4,1,1,1988,functional
30650,9.0,479,37.32209039,-10.95098175,0,10,1,1,0,non functional
8385,0.0,0,31.74246485,-2.37357786,0,18,8,0,0,functional
22770,500.0,949,29.67768174,-4.77256056,0,16,3,143,1985,functional needs repair
32517,0.0,0,33.63557839,-3.10571302,0,17,2,0,0,functional
50895,0.0,0,31.52235943,-1.84569618,0,18,3,0,0,functional
2386,0.0,0,0.0,-2e-08,0,17,1,0,0,functional
29536,2400.0,1769,35.34799293,-8.21398355,0,11,2,0,2000,functional
5670,0.0,1659,36.61830376,-3.25800994,0,2,2,150,1990,non functional
28048,0.0,0,30.78406523,-2.53919332,0,18,30,0,0,functional needs repair
33590,2000.0,1405,36.09258907,-7.56390959,0,11,7,56,1984,functional
289,15000.0,1593,34.61088093,-9.02085236,0,11,4,413,2003,functional
33386,0.0,0,33.51907742,-2.98917589,0,19,4,0,0,functional
42762,0.0,1923,38.26421812,-4.6348925,17,4,1,1,1998,functional
45354,0.0,1477,37.61194861,-3.07626408,0,3,1,1,1980,non functional
59969,250.0,1304,29.89126852,-4.49703238,0,16,2,250,2007,functional
33009,20.0,0,37.56018244,-5.42425768,0,4,7,1,2009,non functional
42454,0.0,1193,33.553775300000005,-1.87265378,0,20,3,250,2005,non functional
2889,0.0,111,39.48134738,-10.05058409,0,80,62,400,2010,functional
36510,0.0,0,31.72684255,-2.97042184,0,18,8,0,0,non functional
65089,0.0,1715,35.74316156,-7.94877886,0,11,1,320,2009,functional
73516,50.0,527,39.35109012,-10.68732123,0,90,33,360,1988,functional
73916,0.0,1658,36.58715093,-3.25902628,0,2,2,200,1989,functional
1367,0.0,285,38.96419946,-10.51339323,0,90,33,53,1998,functional
9136,0.0,1260,33.00704153,-2.03857716,0,19,1,300,1992,functional needs repair
25725,50.0,366,38.79226752,-7.29384193,0,60,33,1,2010,functional
44689,2000.0,1160,31.17273309,-6.37926937,0,15,1,889,1990,functional
60347,0.0,951,35.83925004,-10.53978478,0,10,5,75,1978,non functional
24021,0.0,0,32.81694078,-7.73843754,0,12,1,0,0,functional needs repair
41141,0.0,1583,34.80433617,-5.08031564,0,13,2,1,1980,non functional
5247,500.0,1607,34.86527247,-8.80511669,0,11,4,100,2009,functional
28691,0.0,1771,37.46769308,-3.25717745,0,3,4,1,1972,non functional
27887,2000.0,1605,31.15926946,-7.63321399,0,15,3,1,1992,non functional
38312,0.0,1620,36.82458773,-3.18341673,0,2,7,130,2006,functional
59920,0.0,0,34.21870665,-8.72591531,0,12,7,0,0,functional
50798,0.0,0,32.74698216,-4.19415916,0,14,1,0,0,functional
71404,0.0,757,30.60178832,-7.44209223,0,15,3,1,1995,non functional
38174,0.0,1303,38.48572654,-4.9276403,0,4,1,1,2008,non functional
51574,0.0,0,32.60447904,-2.60095529,0,19,5,0,0,non functional
62317,0.0,0,33.48206846,-2.66390559,0,19,2,0,0,functional
31440,0.0,0,0.0,-2e-08,0,17,1,0,0,functional needs repair
2437,0.0,1554,36.61199462,-3.29104544,0,2,2,200,1970,non functional
38950,0.0,1221,35.89846842,-4.27616462,0,21,1,32,2012,functional
13605,0.0,0,0.0,-2e-08,0,19,2,0,0,functional
20163,3000.0,330,37.35113776,-11.64944018,0,10,1,1,1994,functional needs repair
7555,0.0,0,32.35547834,-9.1230375,0,12,6,0,0,functional
73204,0.0,0,33.52861159,-4.62653041,0,14,2,0,0,functional
38759,0.0,0,30.53346232,-2.48193457,0,18,30,0,0,functional
66150,0.0,1513,34.68956998,-5.0738378,0,13,2,1,1990,non functional
49645,6.0,776,37.52105739,-3.4235511,0,3,4,100,2008,functional
64627,0.0,0,33.22279816,-2.54203977,0,19,2,0,0,non functional
36435,50.0,624,38.01376717,-5.48923499,5,4,6,50,2009,functional
22272,5000.0,608,37.18158417,-11.03998442,0,10,1,1,2009,functional
14836,1200.0,1811,35.32685129999999,-7.94375367,0,11,1,240,2008,non functional
20340,0.0,0,33.2999195,-3.1593708,0,19,4,0,0,functional
50685,500.0,504,36.90929607,-7.03814686,0,5,1,300,2008,functional needs repair
28251,0.0,0,33.63365039,-8.85658275,0,12,2,0,0,functional
39549,0.0,1381,35.68041743,-4.32371045,0,21,1,120,1993,non functional
39591,0.0,1711,37.29489102,-3.19037277,0,3,4,1,1976,non functional
68183,0.0,1566,38.37438474,-4.6580224,0,4,1,1,1992,non functional
40593,0.0,1532,37.04174459,-2.96586322,0,3,7,1,2008,functional
20786,0.0,389,38.9376081,-10.18137513,0,80,53,580,1981,non functional
12591,500.0,286,36.50424645,-8.09878102,0,5,3,100,1998,functional
42354,0.0,0,33.01682292,-9.23079217,0,12,6,0,0,functional
48405,0.0,940,37.38548954,-3.32193327,0,3,4,35,1975,functional needs repair
33705,0.0,1393,34.92317337,-5.25422431,0,13,2,1,1970,non functional
57716,0.0,1651,29.78530955,-4.4436766,0,16,2,370,1996,functional
17721,0.0,260,38.50643442,-10.16502743,0,8,3,255,1979,non functional
34698,200.0,445,36.71129939,-8.92444258,0,5,4,800,1998,functional
28935,0.0,0,31.66491677,-1.08882475,0,18,7,0,0,non functional
57226,0.0,1546,32.04448517,-8.56157081,0,15,2,150,1972,functional
32845,0.0,0,32.89557359,-4.22075344,0,14,1,0,0,functional needs repair
46649,0.0,254,36.35994898,-8.24751641,0,5,3,250,2003,functional
64208,0.0,2027,34.54297457,-9.251517100000001,0,11,4,30,2008,functional
48895,0.0,0,31.63112388,-1.43079369,0,18,2,0,0,functional
21462,0.0,1459,36.61562736,-3.32281185,0,2,2,200,2000,functional
53571,0.0,0,33.54700084,-9.160668699999999,0,12,4,0,0,functional needs repair
57762,0.0,0,33.29220233,-3.01380562,0,19,4,0,0,functional
32339,500.0,1587,34.90431174,-8.86487297,0,11,4,40,2009,non functional
46789,0.0,0,34.28574322,-3.49231416,0,17,6,0,0,functional
68503,25.0,709,37.44415747,-3.49147653,0,3,4,80,2008,functional
15788,0.0,1568,34.82702802,-5.07772093,0,13,2,1,1990,non functional
26664,0.0,1443,34.40030082,-1.79996536,0,20,2,150,1996,non functional
56086,2000.0,976,35.42146176,-10.57246129,0,10,2,0,1994,functional
40554,0.0,0,0.0,-2e-08,0,17,1,0,0,functional
11129,500.0,748,37.28439367,-3.48289312,0,3,5,360,2010,functional
46999,0.0,0,36.53212012,-7.03989017,0,1,1,0,0,functional
29450,0.0,0,33.429581199999994,-4.65704543,0,14,2,0,0,non functional
9727,0.0,0,36.09868474,-6.2698289,0,1,4,0,0,functional
1403,0.0,0,33.53654026,-9.16725873,0,12,4,0,0,functional
74111,100.0,44,39.13465859,-6.91642427,0,7,2,100,2010,functional
49035,0.0,0,33.94868214,-9.4386186,0,12,3,0,0,non functional
6250,5.0,1265,37.2362821,-3.24590374,0,3,5,35,1999,functional
22690,0.0,0,32.33731754,-5.22696204,0,14,4,0,0,functional
2097,0.0,0,34.30768038,-3.09127485,0,17,6,0,0,functional
49584,0.0,0,32.59462617,-3.83265235,0,17,3,0,0,functional
68388,0.0,0,35.78531903,-4.56207105,0,1,1,0,0,functional
31807,25.0,1615,34.67279233,-1.85028732,0,20,2,2000,2010,functional
32452,0.0,227,38.68173013,-9.17507792,0,80,13,1,1985,non functional
20297,0.0,976,36.68218722,-8.72644523,0,5,4,1,1996,non functional
72689,0.0,0,36.16102514,-5.56972268,0,1,4,0,0,non functional
9098,0.0,1291,34.29635863,-1.68984137,0,20,2,120,1999,non functional
28745,0.0,1635,34.96410568,-4.64354247,0,13,2,1,1980,non functional
57023,0.0,0,33.51680433,-3.14885866,0,17,2,0,0,non functional
53893,0.0,0,33.03615418,-2.73181677,0,19,7,0,0,non functional
10949,0.0,141,38.79259892,-5.32072952,0,4,3,250,1984,functional
14909,12000.0,1034,35.35717671,-9.88526746,0,10,2,0,2012,functional
18747,0.0,990,36.80177453,-3.49815977,0,2,2,300,1978,functional
46190,5000.0,1382,34.79753598,-9.84872345,0,11,5,56,2009,functional
19113,500.0,601,36.46164187,-11.55413006,0,10,5,1000,2003,functional
15571,0.0,0,0.0,-2e-08,0,17,1,0,0,non functional
6919,0.0,1460,35.72968029,-4.37563091,0,21,1,120,2004,functional
64794,250.0,1119,29.96720209,-4.83680126,0,16,2,340,1983,functional
2168,0.0,0,30.9622305,-1.72390501,0,18,1,0,0,non functional
68316,250.0,1450,30.21537739,-4.34203682,0,16,2,1500,2007,functional
68662,0.0,846,37.25293134,-3.40426172,0,3,5,150,2003,functional needs repair
48511,10.0,1583,35.7418101,-3.31098302,0,24,30,200,1998,functional
47470,0.0,329,36.68936652,-8.46234827,0,5,4,136,1995,functional
35038,25.0,864,37.74228571,-4.06323999,0,3,3,300,1975,functional
58207,0.0,285,36.39265389,-8.15299424,0,5,3,882,2002,functional
49332,250.0,1441,29.90940887,-4.45847456,0,16,2,650,1990,functional needs repair
56003,300.0,1508,37.65420322,-3.68130542,0,3,2,25,2007,functional
38517,0.0,1870,31.50651242,-7.98042452,0,15,4,600,1998,non functional
45614,0.0,930,36.89784005,-3.56195843,0,2,7,500,2012,functional
42757,0.0,1039,35.92781941,-7.35466879,0,11,1,1,1990,functional
44636,0.0,1180,34.83683341,-10.58993851,0,10,3,60,2012,non functional
57278,0.0,0,0.0,-2e-08,0,19,6,0,0,non functional
41337,50.0,1185,34.94332902,-6.23667184,0,13,3,1500,1972,non functional
40806,0.0,1365,36.53998234,-3.40586015,0,2,2,200,2012,functional
20041,0.0,1092,36.98156181,-3.36343201,0,2,7,140,1999,non functional
56895,200.0,708,34.78485086,-10.46169563,0,10,3,120,2012,functional
48925,500.0,1690,34.48248179,-9.82505671,0,11,5,30,1995,functional
65288,0.0,0,30.76214371,-2.52115231,0,18,30,0,0,functional
30480,20.0,985,36.81653282,-3.48158863,0,2,2,100,2010,functional
37783,0.0,0,36.81014752,-6.300328299999999,0,1,3,0,0,functional
24071,200.0,263,36.70586921,-8.1103722,0,5,3,150,2010,functional
32541,0.0,-30,39.33736795,-8.60931826,0,80,13,123,1998,non functional
38696,300.0,305,36.9938558,-7.5980046,0,5,1,150,2011,functional
18808,1200.0,0,37.17727954,-6.07011939,0,5,1,290,1995,functional
33660,0.0,1475,34.71408561,-4.59007793,0,13,2,1,1990,functional needs repair
18355,50.0,24,39.17171565,-6.9027413,0,7,2,150,2010,functional
25236,0.0,0,31.17245266,-1.43525531,0,18,1,0,0,functional needs repair
48367,0.0,996,35.55317575,-10.81158139,0,10,2,0,1978,functional needs repair
72211,1000.0,1716,35.40909661,-8.11444974,0,11,1,70,2010,functional
64172,0.0,1675,36.74133814,-3.32797944,0,2,2,200,2007,non functional
72045,25.0,1539,31.04263964,-7.50420181,0,15,3,1,1991,non functional
25581,0.0,1747,38.25114023,-4.654110299999998,45,4,1,1,1992,functional
23777,200.0,277,36.8971829,-7.85605979,0,5,3,270,1998,functional
73504,0.0,0,32.51980628,-9.15723924,0,12,6,0,0,non functional
28901,2000.0,1080,30.31432601,-5.67082889,0,15,1,1,1982,non functional
73260,0.0,1372,30.65086891,-5.74714722,0,15,1,143,1985,non functional
23337,30.0,962,36.83846691,-3.5082494,0,2,2,200,1980,functional
13013,0.0,0,33.24128294,-9.25759662,0,12,2,0,0,functional
40342,0.0,1872,36.64448669,-3.24414421,0,2,2,200,2000,functional
28937,1000.0,2199,34.41292257,-9.21141292,0,11,4,125,2000,functional
55228,0.0,0,33.3180664,-7.90965215,0,12,1,0,0,functional
462,500.0,962,29.67189412,-4.77623567,0,16,3,57,1985,functional needs repair
69301,0.0,142,39.77880411,-10.85616642,0,9,4,1,1982,non functional
45863,0.0,1516,36.65520828,-3.31614841,0,2,2,300,2000,functional
14882,0.0,0,35.85249853,-5.4125494000000005,0,1,1,0,0,functional
12320,0.0,0,32.92488627,-2.46524583,0,19,8,0,0,non functional
62898,0.0,899,36.64639751,-6.8371287,0,5,1,365,1982,non functional
17415,500.0,1134,31.23002970000001,-6.33961362,0,15,1,150,2008,functional
16761,0.0,0,32.82266915,-4.46225187,0,14,1,0,0,non functional
36872,70.0,175,39.87671243,-10.74627627,0,99,1,600,1978,non functional
28875,500.0,2099,34.60271208,-9.37565528,0,11,4,100,2008,functional
71275,0.0,0,33.52432688,-4.70773903,0,14,2,0,0,functional
63470,500.0,1776,31.52035438,-8.1919454,0,15,2,30,1972,functional
439,0.0,0,0.0,-2e-08,0,17,1,0,0,functional
18427,0.0,0,33.28651217,-8.70563142,0,12,1,0,0,functional needs repair
29826,0.0,898,34.94208025,-5.93940844,0,13,3,360,1978,non functional
27047,0.0,1309,34.0423727,-3.02568753,0,17,1,600,1998,functional needs repair
8362,0.0,0,30.95594739,-1.28107257,0,18,1,0,0,non functional
61952,600.0,848,29.74035188,-4.8376419,0,16,3,230,2009,functional needs repair
73415,2400.0,1628,34.97731982,-8.5926508,0,11,2,0,0,functional
2615,0.0,1058,30.01424545,-4.93924444,0,16,3,270,1994,functional
71371,0.0,0,31.98639326,-3.3189828,0,17,5,0,0,functional
68281,500.0,938,35.97216887,-10.71023106,0,10,5,320,1983,functional
18888,100.0,-29,39.09063713,-6.57831755,0,6,1,30,2008,functional
52570,200.0,1724,34.61401227,-9.76334813,0,11,5,103,2001,functional
43090,0.0,0,33.88165484,-9.48384425,0,12,3,0,0,functional
25866,500.0,1633,34.45511614,-9.82157931,0,11,5,30,1995,functional
20999,0.0,0,33.05012996,-2.6947124,0,19,7,0,0,non functional
9814,0.0,1444,36.85766859,-3.18181514,0,2,7,45,2008,functional
50145,0.0,166,38.70375192,-5.09274087,0,4,3,500,2003,functional
38521,0.0,1517,36.47723322,-4.17031218,0,21,4,200,2000,functional
12441,0.0,0,33.08144221,-2.43075528,0,19,2,0,0,non functional
13129,0.0,0,32.45800355,-3.71260173,0,17,3,0,0,functional
61297,20.0,307,38.29823883,-6.12308389,0,6,1,120,2003,functional
46570,0.0,1364,30.7614385,-3.53146557,0,16,1,120,2005,functional
5249,0.0,0,33.36774517,-3.72557758,0,17,3,0,0,non functional
60990,0.0,492,36.89779537,-6.94893909,0,5,1,130,2010,non functional
48421,5000.0,1821,34.62817589,-9.17809135,0,11,4,75,1993,functional
38878,0.0,1481,34.57112511,-8.95581601,0,11,4,56,1978,functional
19412,0.0,0,0.0,-2e-08,0,19,2,0,0,non functional
37875,0.0,0,0.0,-2e-08,0,19,6,0,0,functional
7510,0.0,0,33.92038832,-9.49022066,0,12,3,0,0,functional
57509,50.0,1136,34.85114151,-5.86992043,0,13,3,1350,2008,functional
5590,1000.0,1704,34.47184691,-9.764406900000001,0,11,5,90,2004,functional
72241,0.0,1253,35.01646763,-5.03904161,0,13,2,1,1970,non functional
71590,500.0,257,36.67170846,-8.13683488,0,5,3,150,2004,non functional
72967,0.0,1493,34.8545398,-5.14921439,0,13,2,1,1990,non functional
46679,0.0,0,33.66338024,-9.007539300000001,0,12,2,0,0,functional
72317,0.0,0,37.92675432,-5.39382116,0,4,7,1,2007,non functional
10210,0.0,1232,36.70390396,-3.44208075,0,2,3,1,2010,non functional
30722,0.0,0,32.8194943,-4.27539847,0,14,1,0,0,non functional
5613,0.0,1400,34.9447639,-9.85652161,0,11,5,60,1999,functional
37941,1200.0,1349,30.28391464,-4.47977845,0,16,2,750,2006,functional
35955,0.0,0,33.89317327,-9.27704541,0,12,4,0,0,non functional
8983,0.0,1173,36.91814374,-3.38885543,0,2,7,360,2002,functional
36727,0.0,1758,35.21186723,-4.14433186,0,21,3,168,1993,functional
56814,20.0,1155,36.88670346,-3.37013485,0,2,7,120,2006,functional needs repair
64238,0.0,301,37.05629998,-7.62717913,0,5,1,150,2009,non functional
43285,0.0,0,33.17278358,-3.87014364,0,17,3,0,0,non functional
50825,0.0,0,31.48893206,-2.22440436,0,18,3,0,0,non functional
73514,450.0,1504,37.19750034,-3.20493397,0,3,5,60,1995,functional
5492,40.0,0,40.24624596,-10.3416774,0,99,1,200,2000,functional
7582,0.0,0,32.31008789,-2.45354791,0,19,5,0,0,functional
18586,0.0,1538,34.89785769,-4.27685691,0,13,1,245,1998,non functional
53478,200.0,-8,38.98385883,-6.52814151,0,6,1,30,1985,non functional
46876,0.0,1711,35.59727461,-3.66996449,0,24,30,1200,2000,functional
61274,100.0,83,39.08767225,-6.98711084,0,7,2,100,2000,functional
17204,500.0,680,37.87750011,-4.45364397,0,3,3,50,2005,functional needs repair
19885,0.0,0,31.58386248,-1.7610792000000002,0,18,3,0,0,non functional
41265,0.0,1434,36.750265,-3.35793306,0,2,2,200,2007,functional needs repair
68436,0.0,1262,37.64756406,-3.08926164,0,3,1,1,1980,non functional
5495,50.0,46,39.15529297,-7.00286518,0,7,2,400,2010,functional
51444,0.0,1292,36.73444346,-3.41561726,0,2,3,930,2000,functional
21875,0.0,0,33.66202785,-9.33734761,0,12,4,0,0,functional
38496,1500.0,716,37.55676329,-3.54281888,0,3,2,100,2010,functional
2542,600.0,843,29.69588023,-4.84428683,0,16,3,120,2009,functional needs repair
69687,100.0,1336,35.60321114,-7.64448154,0,11,1,1,2004,functional
27459,0.0,2197,34.12518364,-9.26158882,0,11,3,0,2010,functional
39285,0.0,0,35.80051921,-5.78728733,0,1,6,0,0,non functional
38096,3000.0,2017,34.34567423,-9.54878087,0,11,3,0,1986,functional
5308,0.0,0,31.24544971,-1.14779377,0,18,7,0,0,non functional
60123,25.0,905,37.69533201,-4.03114532,0,3,3,320,2013,non functional
48423,0.0,1200,36.96694265,-3.27341027,0,2,7,189,1963,functional
